MsgID.LOCAL_POSITION,216.3940000,108.0753784,61.0196228,-5.0036788
MsgID.LOCAL_VELOCITY,216.3940000,0.0170582,-0.0227211,0.0770302
MsgID.GLOBAL_POSITION,0.0000000,-122.3967668,37.7934531,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,0.0700000
MsgID.LOCAL_POSITION,216.6440000,107.9391327,60.8667984,-5.0011897
MsgID.LOCAL_VELOCITY,216.6440000,0.0037257,-0.0110952,0.0247703
MsgID.GLOBAL_POSITION,0.0000000,-122.3967685,37.7934519,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0200000
MsgID.LOCAL_POSITION,216.8940000,107.9032745,60.8390312,-4.9994502
MsgID.LOCAL_VELOCITY,216.8940000,0.0019040,0.0067117,0.0126752
MsgID.GLOBAL_POSITION,0.0000000,-122.3967688,37.7934515,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,217.1440000,107.9579391,61.0489769,-4.9976301
MsgID.LOCAL_VELOCITY,217.1440000,0.0120212,0.0174574,-0.0065443
MsgID.GLOBAL_POSITION,0.0000000,-122.3967665,37.7934520,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,0.0000000
MsgID.LOCAL_POSITION,217.3940000,107.8717422,61.1168900,-4.9983516
MsgID.LOCAL_VELOCITY,217.3940000,0.0120008,0.0058872,-0.0124184
MsgID.GLOBAL_POSITION,0.0000000,-122.3967657,37.7934513,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,217.6450000,107.7527542,60.8985939,-4.9987631
MsgID.LOCAL_VELOCITY,217.6450000,0.0159230,-0.0056892,-0.0126051
MsgID.GLOBAL_POSITION,0.0000000,-122.3967681,37.7934502,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,217.8950000,107.8211823,60.9471893,-4.9975019
MsgID.LOCAL_VELOCITY,217.8950000,0.0298254,0.0028741,-0.0092971
MsgID.GLOBAL_POSITION,0.0000000,-122.3967676,37.7934508,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,218.1450000,107.8271408,61.1232300,-4.9945354
MsgID.LOCAL_VELOCITY,218.1450000,0.0331552,0.0056307,-0.0110913
MsgID.GLOBAL_POSITION,0.0000000,-122.3967656,37.7934509,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.0000000,-0.0100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3967647,37.7934528,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,218.3950000,108.0437546,61.2062187,-4.9922142
MsgID.LOCAL_VELOCITY,218.3950000,0.0292793,-0.0081362,-0.0518137
MsgID.GLOBAL_POSITION,0.0000000,-122.3967654,37.7934525,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,-0.0700000
MsgID.LOCAL_POSITION,218.6450000,108.0133514,61.1391220,-4.9899745
MsgID.LOCAL_VELOCITY,218.6450000,0.0120804,-0.0220361,-0.0706788
MsgID.GLOBAL_POSITION,0.0000000,-122.3967652,37.7934506,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.3900000,-0.1200000
MsgID.LOCAL_POSITION,218.8950000,107.7954865,61.1615677,-4.9856296
MsgID.LOCAL_VELOCITY,218.8950000,0.0005453,0.3951989,-0.1228198
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3967623,37.7934508,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,1.6500000,-0.1600000
MsgID.LOCAL_POSITION,219.1450000,107.8250885,61.4147224,-4.9829717
MsgID.LOCAL_VELOCITY,219.1450000,0.0080185,1.6543598,-0.1611431
MsgID.GLOBAL_POSITION,0.0000000,-122.3967576,37.7934524,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,2.8700000,-0.1700000
MsgID.LOCAL_POSITION,219.3950000,107.9960480,61.8341675,-4.9803014
MsgID.LOCAL_VELOCITY,219.3950000,0.0138691,2.8799872,-0.1776225
MsgID.GLOBAL_POSITION,0.0000000,-122.3967476,37.7934526,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,4.0200000,-0.2000000
MsgID.LOCAL_POSITION,219.6450000,108.0218582,62.7253952,-4.9804988
MsgID.LOCAL_VELOCITY,219.6450000,0.0105981,4.0213227,-0.2008384
MsgID.GLOBAL_POSITION,0.0000000,-122.3967347,37.7934535,4.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,5.0700000,-0.1700000
MsgID.LOCAL_POSITION,219.8950000,108.1242218,63.8686371,-4.9866800
MsgID.LOCAL_VELOCITY,219.8950000,0.0053886,5.0709205,-0.1785883
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3967187,37.7934526,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,6.0400000,-0.1200000
MsgID.LOCAL_POSITION,220.1450000,108.0240402,65.2943649,-4.9924254
MsgID.LOCAL_VELOCITY,220.1450000,-0.0027541,6.0436015,-0.1298350
MsgID.GLOBAL_POSITION,0.0000000,-122.3966988,37.7934519,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,6.9400000,-0.0700000
MsgID.LOCAL_POSITION,220.3950000,107.9407043,67.0586929,-4.9966068
MsgID.LOCAL_VELOCITY,220.3950000,-0.0044057,6.9490561,-0.0712425
MsgID.GLOBAL_POSITION,0.0000000,-122.3966784,37.7934522,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,7.8000000,-0.0300000
MsgID.LOCAL_POSITION,220.6460000,107.9756470,68.8758926,-5.0033231
MsgID.LOCAL_VELOCITY,220.6460000,0.0048673,7.8049774,-0.0328135
MsgID.GLOBAL_POSITION,0.0000000,-122.3966570,37.7934522,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,8.4100000,0.0100000
MsgID.LOCAL_POSITION,220.8960000,107.9760742,70.7821121,-5.0077782
MsgID.LOCAL_VELOCITY,220.8960000,0.0075415,8.4188519,0.0191374
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3966328,37.7934530,5.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,8.6800000,0.0700000
MsgID.LOCAL_POSITION,221.1460000,108.0689468,72.9255676,-5.0094948
MsgID.LOCAL_VELOCITY,221.1460000,0.0066260,8.6854115,0.0712228
MsgID.GLOBAL_POSITION,0.0000000,-122.3966085,37.7934534,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,8.7900000,0.0800000
MsgID.LOCAL_POSITION,221.3960000,108.1039276,75.0882797,-5.0074792
MsgID.LOCAL_VELOCITY,221.3960000,-0.0064705,8.7975035,0.0844850
MsgID.GLOBAL_POSITION,0.0000000,-122.3965855,37.7934516,5.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,8.8400000,0.0900000
MsgID.LOCAL_POSITION,221.6460000,107.9136124,77.1322327,-5.0112939
MsgID.LOCAL_VELOCITY,221.6460000,-0.0201869,8.8451633,0.0979648
MsgID.GLOBAL_POSITION,0.0000000,-122.3965591,37.7934515,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,8.8600000,0.1200000
MsgID.LOCAL_POSITION,221.8960000,107.8935928,79.4775772,-5.0109167
MsgID.LOCAL_VELOCITY,221.8960000,0.0033642,8.8629932,0.1203462
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3965338,37.7934515,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,8.8700000,0.1000000
MsgID.LOCAL_POSITION,222.1460000,107.8961487,81.7254639,-5.0108099
MsgID.LOCAL_VELOCITY,222.1460000,0.0296317,8.8770857,0.1098796
MsgID.GLOBAL_POSITION,0.0000000,-122.3965087,37.7934509,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,8.8700000,0.1300000
MsgID.LOCAL_POSITION,222.3960000,107.8297501,83.9612045,-5.0121307
MsgID.LOCAL_VELOCITY,222.3960000,0.0413293,8.8774996,0.1304189
MsgID.GLOBAL_POSITION,0.0000000,-122.3964841,37.7934522,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,8.8800000,0.1200000
MsgID.LOCAL_POSITION,222.6460000,107.9734192,86.1505814,-5.0127435
MsgID.LOCAL_VELOCITY,222.6460000,0.0607169,8.8825350,0.1221578
MsgID.GLOBAL_POSITION,0.0000000,-122.3964573,37.7934536,5.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,8.8800000,0.1300000
MsgID.LOCAL_POSITION,222.8960000,108.1320496,88.5331955,-5.0139766
MsgID.LOCAL_VELOCITY,222.8960000,0.0430226,8.8809690,0.1368586
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3964328,37.7934532,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,8.8800000,0.1300000
MsgID.LOCAL_POSITION,223.1460000,108.0912399,90.7054749,-5.0128284
MsgID.LOCAL_VELOCITY,223.1460000,-0.0267777,8.8827963,0.1352537
MsgID.GLOBAL_POSITION,0.0000000,-122.3964094,37.7934513,5.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,8.8800000,0.1200000
MsgID.LOCAL_POSITION,223.3970000,107.8734589,92.7869263,-5.0092602
MsgID.LOCAL_VELOCITY,223.3970000,-0.0582856,8.8858700,0.1210098
MsgID.GLOBAL_POSITION,0.0000000,-122.3963842,37.7934520,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,8.8900000,0.0600000
MsgID.LOCAL_POSITION,223.6470000,107.9494781,95.0234375,-5.0009694
MsgID.LOCAL_VELOCITY,223.6470000,0.0309137,8.8948593,0.0685800
MsgID.GLOBAL_POSITION,0.0000000,-122.3963575,37.7934525,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,8.8300000,0.0000000
MsgID.LOCAL_POSITION,223.8970000,108.0108337,97.3972626,-4.9936838
MsgID.LOCAL_VELOCITY,223.8970000,0.0781637,8.8387699,-0.0045684
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3963334,37.7934526,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,7.6500000,-0.0600000
MsgID.LOCAL_POSITION,224.1470000,108.0244293,99.5467606,-4.9884510
MsgID.LOCAL_VELOCITY,224.1470000,0.0261512,7.6576505,-0.0620790
MsgID.GLOBAL_POSITION,0.0000000,-122.3963148,37.7934523,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,5.8500000,-0.1100000
MsgID.LOCAL_POSITION,224.3970000,107.9835587,101.1961288,-4.9844713
MsgID.LOCAL_VELOCITY,224.3970000,-0.0010938,5.8540306,-0.1181174
MsgID.GLOBAL_POSITION,0.0000000,-122.3963033,37.7934519,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,4.1600000,-0.1600000
MsgID.LOCAL_POSITION,224.6470000,107.9428253,102.2228012,-4.9851899
MsgID.LOCAL_VELOCITY,224.6470000,0.0076986,4.1649952,-0.1679735
MsgID.GLOBAL_POSITION,0.0000000,-122.3962923,37.7934526,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,2.6200000,-0.1400000
MsgID.LOCAL_POSITION,224.8970000,108.0155029,103.1961365,-4.9852977
MsgID.LOCAL_VELOCITY,224.8970000,0.0262282,2.6256065,-0.1495927
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3962859,37.7934528,4.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,1.1500000,-0.1500000
MsgID.LOCAL_POSITION,225.1470000,108.0380478,103.7615280,-4.9861550
MsgID.LOCAL_VELOCITY,225.1470000,0.0185282,1.1578435,-0.1507978
MsgID.GLOBAL_POSITION,0.0000000,-122.3962863,37.7934528,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.2000000,-0.1200000
MsgID.LOCAL_POSITION,225.3970000,108.0400772,103.7259750,-4.9917655
MsgID.LOCAL_VELOCITY,225.3970000,-0.0029289,-0.2027337,-0.1280982
MsgID.LOCAL_POSITION,225.6470000,108.0370483,103.5501480,-4.9971385
MsgID.LOCAL_VELOCITY,225.6470000,-0.0209749,-1.4636596,-0.0788306
MsgID.GLOBAL_POSITION,0.0000000,-122.3962883,37.7934528,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-1.4600000,-0.0700000
MsgID.LOCAL_POSITION,225.8970000,108.0298233,103.0809784,-4.9993901
MsgID.LOCAL_VELOCITY,225.8970000,-0.0369770,-2.6477730,-0.0431015
MsgID.GLOBAL_POSITION,0.0000000,-122.3962936,37.7934527,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-2.6400000,-0.0400000
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,226.1470000,108.0190048,102.2887039,-4.9993706
MsgID.LOCAL_VELOCITY,226.1470000,-0.0465198,-3.2003770,0.0024168
MsgID.GLOBAL_POSITION,0.0000000,-122.3963025,37.7934526,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-3.2000000,0.0000000
MsgID.LOCAL_POSITION,226.3970000,108.0072479,101.5157089,-4.9962716
MsgID.LOCAL_VELOCITY,226.3970000,-0.0414167,-2.7534285,-0.0133831
MsgID.GLOBAL_POSITION,0.0000000,-122.3963112,37.7934525,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-2.7500000,-0.0100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3963175,37.7934524,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-1.6300000,-0.0300000
MsgID.LOCAL_POSITION,226.6480000,107.9987030,100.9591751,-4.9960327
MsgID.LOCAL_VELOCITY,226.6480000,-0.0243623,-1.6306674,-0.0354242
MsgID.GLOBAL_POSITION,0.0000000,-122.3963206,37.7934524,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.7000000,-0.0200000
MsgID.LOCAL_POSITION,226.8980000,107.9949188,100.6797638,-4.9979529
MsgID.LOCAL_VELOCITY,226.8980000,-0.0098793,-0.7054671,-0.0258708
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,227.1480000,108.0268097,100.5646973,-5.0011387
MsgID.LOCAL_VELOCITY,227.1480000,-0.0043041,-0.2751955,-0.0075757
MsgID.GLOBAL_POSITION,0.0000000,-122.3963219,37.7934527,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.2700000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3963224,37.7934520,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0800000,0.0200000
MsgID.LOCAL_POSITION,227.3980000,107.9536285,100.5232620,-5.0015535
MsgID.LOCAL_VELOCITY,227.3980000,-0.0038533,-0.0815105,0.0266842
MsgID.GLOBAL_POSITION,0.0000000,-122.3963224,37.7934509,5.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0600000,0.0400000
MsgID.LOCAL_POSITION,227.6480000,107.8345413,100.5181732,-5.0082564
MsgID.LOCAL_VELOCITY,227.6480000,0.0115882,0.0613198,0.0405325
MsgID.GLOBAL_POSITION,0.0000000,-122.3963222,37.7934511,5.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.1200000,0.3900000,0.1000000
MsgID.LOCAL_POSITION,227.8980000,107.8578644,100.5386658,-5.0152001
MsgID.LOCAL_VELOCITY,227.8980000,0.1266712,0.3940933,0.1015819
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3963210,37.7934527,5.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.1200000,0.3200000,0.1500000
MsgID.LOCAL_POSITION,228.1480000,108.0320282,100.6469498,-5.0185714
MsgID.LOCAL_VELOCITY,228.1480000,0.1271640,0.3286743,0.1569123
MsgID.GLOBAL_POSITION,0.0000000,-122.3963197,37.7934541,5.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.1800000,0.1700000
MsgID.LOCAL_POSITION,228.3980000,108.1874542,100.7599640,-5.0157485
MsgID.LOCAL_VELOCITY,228.3980000,0.0398683,0.1827771,0.1716568
MsgID.GLOBAL_POSITION,0.0000000,-122.3963211,37.7934529,5.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.1000000,0.1500000
MsgID.LOCAL_POSITION,228.6480000,108.0577240,100.6356277,-5.0155239
MsgID.LOCAL_VELOCITY,228.6480000,-0.0046880,0.1056740,0.1543287
MsgID.GLOBAL_POSITION,0.0000000,-122.3963193,37.7934542,5.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0700000,0.1400000
MsgID.LOCAL_POSITION,228.8980000,108.2014236,100.7998428,-5.0151558
MsgID.LOCAL_VELOCITY,228.8980000,-0.0093277,0.0779956,0.1492976
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3963182,37.7934543,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0500000,0.1100000
MsgID.LOCAL_POSITION,229.1480000,108.2061310,100.8925171,-5.0064163
MsgID.LOCAL_VELOCITY,229.1480000,-0.0185824,0.0551675,0.1171548
MsgID.GLOBAL_POSITION,0.0000000,-122.3963205,37.7934531,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,0.0300000,0.0500000
MsgID.LOCAL_POSITION,229.3980000,108.0706406,100.6904755,-5.0015793
MsgID.LOCAL_VELOCITY,229.3980000,-0.0302721,0.0375905,0.0560971
MsgID.GLOBAL_POSITION,0.0000000,-122.3963197,37.7934532,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0400000,0.0300000
MsgID.LOCAL_POSITION,229.6480000,108.0851822,100.7585983,-5.0014725
MsgID.LOCAL_VELOCITY,229.6480000,-0.0228414,0.0435558,0.0300935
MsgID.GLOBAL_POSITION,0.0000000,-122.3963176,37.7934522,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0400000,0.0100000
MsgID.LOCAL_POSITION,229.8990000,107.9778137,100.9457626,-4.9989481
MsgID.LOCAL_VELOCITY,229.8990000,-0.0150109,0.0435367,0.0129063
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3963176,37.7934517,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.0100000
MsgID.LOCAL_POSITION,230.1490000,107.9198456,100.9465714,-5.0005541
MsgID.LOCAL_VELOCITY,230.1490000,-0.0062821,0.0273588,-0.0117142
MsgID.GLOBAL_POSITION,0.0000000,-122.3963193,37.7934539,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0100000
MsgID.LOCAL_POSITION,230.3990000,108.1621857,100.7944489,-4.9998941
MsgID.LOCAL_VELOCITY,230.3990000,0.0034706,0.0179594,0.0144357
MsgID.GLOBAL_POSITION,0.0000000,-122.3963187,37.7934525,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,0.0000000
MsgID.LOCAL_POSITION,230.6490000,108.0127792,100.8455276,-4.9969854
MsgID.LOCAL_VELOCITY,230.6490000,-0.0093351,0.0255270,-0.0097746
MsgID.GLOBAL_POSITION,0.0000000,-122.3963193,37.7934520,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0200000,-0.0100000
MsgID.LOCAL_POSITION,230.8990000,107.9520874,100.7936478,-4.9971356
MsgID.LOCAL_VELOCITY,230.8990000,-0.0118015,0.0289650,-0.0110235
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3963202,37.7934541,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,-0.0100000
MsgID.LOCAL_POSITION,231.1490000,108.1835785,100.7156601,-4.9958773
MsgID.LOCAL_VELOCITY,231.1490000,-0.0014878,0.0333460,-0.0177934
MsgID.GLOBAL_POSITION,0.0000000,-122.3963198,37.7934529,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0400000,-0.0400000
MsgID.LOCAL_POSITION,231.3990000,108.0492172,100.7484894,-4.9936213
MsgID.LOCAL_VELOCITY,231.3990000,-0.0127959,0.0426295,-0.0488481
MsgID.GLOBAL_POSITION,0.0000000,-122.3963174,37.7934518,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0400000,-0.0600000
MsgID.LOCAL_POSITION,231.6490000,107.9286499,100.9662323,-4.9882007
MsgID.LOCAL_VELOCITY,231.6490000,-0.0146191,0.0424007,-0.0681508
MsgID.GLOBAL_POSITION,0.0000000,-122.3963174,37.7934527,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.1100000
MsgID.LOCAL_POSITION,231.8990000,108.0302811,100.9638214,-4.9841051
MsgID.LOCAL_VELOCITY,231.8990000,0.0002819,0.0249229,-0.1115269
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,232.1490000,108.0402985,100.7389679,-4.9797583
MsgID.LOCAL_VELOCITY,232.1490000,0.0005322,0.0161079,-0.1683328
MsgID.GLOBAL_POSITION,0.0000000,-122.3963199,37.7934528,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1600000
MsgID.LOCAL_POSITION,232.3990000,108.0341949,100.7509995,-4.9769840
MsgID.LOCAL_VELOCITY,232.3990000,0.1417925,0.0268113,-0.1890377
MsgID.GLOBAL_POSITION,0.0000000,-122.3963198,37.7934527,4.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,0.0200000,-0.1800000
MsgID.LOCAL_POSITION,232.6490000,108.2364273,100.8263855,-4.9815803
MsgID.LOCAL_VELOCITY,232.6490000,1.3186830,0.0266471,-0.2108987
MsgID.GLOBAL_POSITION,0.0000000,-122.3963190,37.7934545,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,1.3100000,0.0200000,-0.2100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3963185,37.7934599,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,2.6500000,0.0200000,-0.1800000
MsgID.LOCAL_POSITION,232.9000000,108.8332672,100.8674393,-4.9894662
MsgID.LOCAL_VELOCITY,232.9000000,2.6513801,0.0221908,-0.1882528
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,233.1500000,109.4448013,100.9141541,-4.9949770
MsgID.LOCAL_VELOCITY,233.1500000,3.7489762,0.0179971,-0.1037561
MsgID.GLOBAL_POSITION,0.0000000,-122.3963180,37.7934654,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,3.7400000,0.0100000,-0.1000000
MsgID.LOCAL_POSITION,233.4000000,110.4768448,100.9388580,-4.9981813
MsgID.LOCAL_VELOCITY,233.4000000,4.7935686,0.0151099,-0.0653088
MsgID.GLOBAL_POSITION,0.0000000,-122.3963177,37.7934747,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,4.7900000,0.0100000,-0.0600000
MsgID.LOCAL_POSITION,233.6510000,111.9009399,100.9427490,-5.0021944
MsgID.LOCAL_VELOCITY,233.6510000,5.7835093,0.0105638,-0.0239250
MsgID.GLOBAL_POSITION,0.0000000,-122.3963177,37.7934875,5.0020000
MsgID.LOCAL_VELOCITY,0.0000000,5.7800000,0.0100000,-0.0200000
MsgID.LOCAL_POSITION,233.9010000,113.4857941,100.9455032,-5.0070019
MsgID.LOCAL_VELOCITY,233.9010000,6.7109871,0.0072538,0.0173677
MsgID.GLOBAL_POSITION,0.0000000,-122.3963176,37.7935018,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,6.7100000,0.0000000,0.0100000
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,234.1510000,115.2766037,100.9606400,-5.0102324
MsgID.LOCAL_VELOCITY,234.1510000,7.5729113,0.0074464,0.0637592
MsgID.GLOBAL_POSITION,0.0000000,-122.3963174,37.7935179,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,7.5700000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,234.4010000,117.1915741,101.0935822,-5.0128803
MsgID.LOCAL_VELOCITY,234.4010000,8.3206148,0.0051477,0.0921589
MsgID.GLOBAL_POSITION,0.0000000,-122.3963160,37.7935351,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,8.3200000,0.0000000,0.0900000
MsgID.GLOBAL_POSITION,0.0000000,-122.3963172,37.7935535,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,8.6700000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,234.6580000,119.2314377,100.9797058,-5.0127363
MsgID.LOCAL_VELOCITY,234.6580000,8.6724997,0.0001365,0.1202326
MsgID.GLOBAL_POSITION,0.0000000,-122.3963189,37.7935746,5.0110000
MsgID.LOCAL_VELOCITY,0.0000000,8.7800000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,234.9080000,121.5728836,100.8355255,-5.0110960
MsgID.LOCAL_VELOCITY,234.9080000,8.7833481,0.0002368,0.1093206
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3963185,37.7935947,5.0130000
MsgID.LOCAL_VELOCITY,0.0000000,8.8200000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,235.1580000,123.8070221,100.8654938,-5.0132227
